_doc_id,text_original,label,dominant_topic,topic_probability
DOC_08E88B73345A1829,"Iwe Simuwe it went for a vote, STOP thinking using your buttocks",NEGATIVE,4,0.3679454
DOC_6CBFF3CEE236C3AF,Yes chaps like abene why me now have to be more responsible,POSITIVE,6,0.7803365
DOC_DAD54A589A875675,"I was waiting to hear from him, finally he has guided . Well done sir. You doing a great Job.",NEUTRAL,0,0.42380065
DOC_09DBACB43F38110D,Mmm maybe it's only the president who knows you. Do we all know you Sir... What was your position in the party Sir? Resigning mmmm from which position? You resign from a given or voted in position. Yours is withdraw of membership sir.... please,NEUTRAL,5,0.95737517
DOC_F1CD73781D9AF2C7,"Apa manje there's nothing at freedom of expression umangiwa.
Shut up and start talking I'm not your friend my friend.🤣🤣🤣🤣",NEGATIVE,1,0.50553584
DOC_1CE6C74DCA12F6CC,When the stomach is involved the truth is always absent,NEUTRAL,5,0.44609085
DOC_BE291CF8AE073F0E,Umwana ushumfwa eilenotufi kubuko let them oppose time wll chatch them,NEGATIVE,2,0.64016044
DOC_3FE0E116109F904F,"I'm putting Ben lombe in my prayers, cos he will go to jail.😶",NEUTRAL,0,0.7713563
DOC_6C1CB20594D475EC,"I don't support that right, only if the whole Zambian people agree to it, it will still remain on against, right to freedom and privacy and there will be no peace in Zambia, theft, killing, will raise just imagine if the president himself can't trust his ministers what more on security based?",NEGATIVE,6,0.3428567
DOC_149F1BC37ABED0D2,"Lawless countries never progress look at countries like china, India, Dubai, Thailand were they have strict laws. These laws if applied fairly will bring sanity in the country. People need to focus on progressive and developmental issues as opposed to criminality. Can't wait for when corruption will attract a life sentence in this country. We are tired of having same issues of corruption government after government.",POSITIVE,0,0.5501645
DOC_625E07A8CB1BC804,"Very fair game, Free of charge Rich or poor both catigories being protected the definition of a True governance.no room for jokers we all have same time and big responsibilities to develop our country zambia.",POSITIVE,1,0.9469333
DOC_9087ECC1FC019622,Let me just sell my phone mweh pantu indalama shama lawyers shakwanishe,NEGATIVE,4,0.86978245
DOC_E195CD1D24C1FBCD,Ecl twafwe twalakakwa...this is wrong,NEGATIVE,4,0.7741589
DOC_85860DED523635AB,Very ambitious and enthusiastic.  Listen to debates in the house 🏠 of commons.,NEUTRAL,6,0.661749
DOC_00DA7CD385A3ECDF,Transport money should also considered  in this cyber law batulila sana pafula,NEUTRAL,4,0.5665255
DOC_62AF690CBC03A0E5,"Okay what you are doing it's not good your guys. How, today you reject something tomorrow you start saying it's good  how? At the end politics it's just a mind game.",NEGATIVE,5,0.63133144
DOC_61380A22CB025730,"Signing such a Bill into Law at a time when we are ""SUPPOSED"" to be debating constitutional amendments",NEGATIVE,1,0.71681446
DOC_2D00CEDADC9E0F17,"And quote the magistrate ""scanned"" them, she noticed that the IDs were dated 2010 and 2012",NEUTRAL,6,0.17528394
DOC_735FB0351F2F1C63,And you trust them again with another term people that spoke against this...,NEGATIVE,0,0.37125385
DOC_E6066B9104840581,Hope those jobs will be advertised,NEUTRAL,6,0.7803455
DOC_5B126270F19EE5DD,Everything being said is the truth.To avoid colour Orange,NEUTRAL,3,0.8259362
DOC_FBDBA706DE3F4F30,"Near my former secondary school was a bar ""Kanonga ebo""",NEUTRAL,5,0.5632656
DOC_0C6B55D29B70CD52,We survived round 1....May we also survive round 2 😂😂,NEUTRAL,5,0.76982045
DOC_70093244376D70F9,Ati revoke kwati ni appointment 😄,NEUTRAL,5,0.8315882
DOC_A9798FBF43D46E37,What a gud law for law abiding citizend,POSITIVE,2,0.64038545
DOC_34020E740D6FE5A8,"These are the institutions we need in Zambia not institutions for cowards like unzasu, the church and the so called human rights organisations.",NEUTRAL,0,0.53111583
DOC_286B6308B84F4D59,You even know that I thought u don't. Enforce it u have power in your hands 🤷,NEUTRAL,6,0.4974747
DOC_996318E84C1DFEF8,Some people will start criticizing any politican using slangs ati our pilot is a good or bad pilot . Don't worry passengers the pilot has crashed several airlines in the past.,NEUTRAL,2,0.45711517
DOC_0D9692F14A560506,'This is purely to protect citizens from abuse by people who feel they can do or say whatever they want using the veil of cyberspace'. Who said these words?,NEUTRAL,2,0.64588207
DOC_4CAB7A138D416EFF,Don't come and forget us yo neighbors in mansa in space extension wen you are elected in parliament we are ready to vote for you,NEUTRAL,5,0.41050357
DOC_EF1EA18696182036,Aweeeh it's okay baantu nibopusa 🤞,POSITIVE,4,0.6433316
DOC_A451A21643902EF1,"So this is serious, cyber law is really working!!!! Let it work and catch up with these scammers!!!",POSITIVE,2,0.47647473
DOC_5018AC653565AA26,This will come back to haunt these politicians. They don't learn and their arrogance will cost them.,NEGATIVE,0,0.44477057
DOC_B9F45366EE2F5E48,You must be right that they unanimously supported it. Ask how many understand it? Maybe only 60 of them. Some may not even read and understand both law and English,NEGATIVE,5,0.57656735
DOC_B82ADB79E641D0FF,Uyu musyani baza manga zankala example,NEUTRAL,0,0.77126306
DOC_80D2937718614BE6,"section 6 and 10 have loopholes that protects perpetrators.how do report  an espionage or treasonous crime without evidence and if you go with evidence then you are in violation of section 6 and 10
ZNBC Today",NEGATIVE,4,0.37126222
DOC_2AB1BC458803E02F,Ministry of Labour and Social Security Zambia,NEUTRAL,6,0.5393944
DOC_3F7F6CD796CF9A6A,So aleumfwa bwiino ngabatu huck uyu ndani,NEUTRAL,0,0.63858557
DOC_0F8B027F5CE5671B,Mark you were better pa UNZA radio not this time.I used to enjoy your articulation of issues then than now.,NEUTRAL,6,0.47468424
DOC_484D59BC73D6544D,Yalikaba umuntu tamwikala na bonse ATI eksay 🥲,NEUTRAL,4,0.64343363
DOC_E611D3876D54B05C,"And that explains that, the western nations are just upset because they can no longer do as they please when they come here to infiltrate us and more over there's no such thing as privacy on the digital grid.",POSITIVE,1,0.5464576
DOC_CAD4BBB53969D1EE,"Why attacking something that is meant to protect your privacy and yourself from being abused on social platforms? There is no such thing as listening to your private conversation, that can only happen when they are investigating you, of course with your full awareness and court order without which they can do nothing.",POSITIVE,6,0.54456973
DOC_4366E0582A1C96A7,"This is my last comment on this page, i don't want problem we will meet on 12 August 2026 on the day of mother Zambia",NEGATIVE,5,0.3487304
DOC_9311F4584B0DC899,Life imprisonment cause you already know that kaliba dam yalitulika 🤗,NEGATIVE,3,0.65124315
DOC_AC4616B07D4A2824,One day chickens will come home to roost,NEGATIVE,5,0.769788
DOC_9AB26CFE9926A802,"Albert Kasonde Why do some white people think they're special? Do Africans need laws that are different from others? Nga twasambila bane tuleyeshako ukusambilisha anantu ukuti we are same, why do you think Africa need to have such laws ?",NEUTRAL,6,0.47270307
DOC_AE2404DC546AAFCB,You mean recording someone on the streets like in simoson building is a crime and your partner going through your phone is punishable,NEGATIVE,3,0.933308
DOC_04BDC6D343018A5B,Trust me this sentence is a deterrent to cleanse cyber bullying. The magistrate did not want to acquit him but to send a message to would be offenders that this law is alive and it works. People now will behave and sanity restored. He is an example.,POSITIVE,0,0.35563666
DOC_C7F439A7B49FFCD5,"As you resign, we are joining, wishing you well in yowa new path.",NEUTRAL,0,0.77134323
DOC_0405A7F8D62B13CE,I didn't even know this gentle man in the circles of upnd thanks for your  decision  go well,NEUTRAL,5,0.8672164
DOC_0822D303CE4CDAB0,Honorable Kafula Chanda see the hypocrisy?🤣🤣🤣,NEGATIVE,2,0.6403656
DOC_52B9417E036A1773,Some announcements can make someone start Dozing because others are Very Strong Supporters of Certain Political Parties but have never ever obtained a Membership Card or Regalia.,NEUTRAL,6,0.541519
DOC_E4031860F9EED6B9,Use telegram if you want security,NEGATIVE,0,0.83262044
DOC_2A53771F2C120225,"Where these people have reached now no amount of talk can make them listen they know it all,but 2026 is around the corner.",NEGATIVE,5,0.4936043
DOC_93E07534C48B73FA,We should not use human rights any more,NEUTRAL,6,0.8393056
DOC_9FB6D429A165B449,"This very very good, how I love this government kaya mwe they have brought sanity in this country upnd for life without upnd I will never never vote it's my party of choice",POSITIVE,5,0.49971044
DOC_9597A75F1C854338,"Well said Bishop Mumba, thanks a lot for helping us with this very important information regarding cyber law",POSITIVE,4,0.4765154
DOC_E978BE679E484FEF,This is great for job creation… especially those of us who did these courses. Martha Mutema advertise here,POSITIVE,6,0.65846246
DOC_473D2DF84DB9D88D,Nomba what if I want to know my stance  imwe phone mwakanya ukwikata !!!!,NEUTRAL,4,0.5664425
DOC_94B7EB038618D2EB,"The law is okay. Law breakers are now panicking and are exposing themselves. Atleast we now know, This is good.",POSITIVE,4,0.834802
DOC_1178DEE73AC1DACD,"Umunwe pakanwa,quiet I'm sure this applies to tukuta as well.",NEUTRAL,4,0.47141078
DOC_B88ED52AFCE18663,I knew he'd sign it without listening to anyone!!,NEGATIVE,6,0.89541125
DOC_98EA062D0C3DB797,And for  those who likes recording our voice calls and forwarding our charts to your friends this is your time to go ku jail or paying a fine of 250pin,POSITIVE,3,0.9160586
DOC_EC70CB6FE00F363C,"Senior Praise kuu Diaspora , asambamo nga Pilato mu Bible😂😂😂😂",NEUTRAL,1,0.7719757
DOC_7F3C258A124BAC07,Very true . Such an ingenious thought.  Someone should whisper to the president,NEUTRAL,1,0.4589184
DOC_52E7105798373DA0,"This is the kind of democracy we wanted, and we have achieved it through UPND, no one is being beaten under a peaceful protest. It's also nice to watch this as part of our film upcoming industry. Can't always watch Nigerian movies aii. DerickBM@ComeALIVE Global Network S.A",NEUTRAL,1,0.9469613
DOC_5E4B42087C1D7254,Kelly Bright Mambwe  apa naleka.... Only normal conversation 🤣🤣 kuti wankakisha nshikumona bwino🤣🤣🤣,NEUTRAL,6,0.3714869
DOC_7F0BEAA4CCAC71E9,Fridah Mwape l think this cyber security law is ok,POSITIVE,1,0.63972753
DOC_BB49645F1207BD0F,"In other words , our phones are simply public gadgets, this does not only apply to social media but the entire network activities , this means any data encoded to or relayed from our phones will be checked. Nothing like my privacy ba Justina .",NEGATIVE,2,0.48885158
DOC_40DAB53EEEE7175D,"I am loving this government.
People should be free to make online business without being insulted.",POSITIVE,1,0.90752
DOC_C76AD2EB299B9861,"Well done, too much freedom. In the land of work and joy",POSITIVE,6,0.57099164
DOC_7F0D8176960741B0,"The US has far more powerful means and outreach to big brother the whole globe.Land based, airborne and even at satellite level surveillance systems aiding it in very intrusive spying.",NEUTRAL,2,0.40230632
DOC_029721D9F2A872F7,"Well spoken. In Africa people think differently, hence, the need to put such  Laws in place.",POSITIVE,6,0.59052336
